,X,tree.size,tree.number,sig2.1,sig2.2,sig2.3,sig2.4,theta.1,theta.2,alpha.1,alpha.2,alpha.3,alpha.4,est.sig2.1,est.sig2.2,est.sig2.3,est.sig2.4,est.theta.1,est.theta.2,est.alpha.1,est.alpha.2,est.alpha.3,est.alpha.4,log.likelihood,convergence
1264,16,150,4,1,0,0,0.5,1,2,0.138629436,0.051986039,0,0.069314718,1.231480222,0.0074382,0.0074382,0.554359546,1.673376075,0.05846646,0.139286305,0.093013048,0.093013048,0.171564233,-320.4618317,0
1265,17,150,1,1,0.5,0.5,0.5,1,2,0,0,0,0,328.9862084,380.3409924,380.3409924,490.5528713,0.367392924,0.140005496,66.64296106,-14.65080726,-14.65080726,229.1061961,-428.5486993,0
1266,18,150,1,1,0.5,0.5,0.5,1,2,0,0,0,0,120.9540085,60.46975466,60.46975466,54.33250335,0.137040683,-0.16374146,23.15871432,8.075422913,8.075422913,21.5089108,-462.3171879,0
1267,19,150,1,1,0.5,0.5,0.5,1,2,0,0,0,0,5393.81582,3360.314843,3360.314843,4368.249318,-1.392826028,-0.642579011,877.8012478,-432.0269265,-432.0269265,3017.342577,-458.5784015,0
1268,20,150,1,1,0.5,0.5,0.5,1,2,0,0,0,0,2096.165791,384.8661903,384.8661903,70.66575998,0.156930981,0.029326489,384.2493245,-49.49365947,-49.49365947,94.34447817,-452.6938162,0
1269,21,150,2,1,0.5,0.5,0.5,1,2,1.386294361,0,0,0.693147181,1.25860845,0.635499109,0.635499109,0.533000536,1.033587883,2.085187588,1.773498838,0.215838833,0.215838833,0.725998936,-140.4232365,0
1270,22,150,2,1,0.5,0.5,0.5,1,2,1.386294361,0.519860385,0.519860385,0.693147181,1.050557673,0.399091998,0.399091998,0.346938152,1.077017004,1.951252751,1.339681584,0.432956003,0.432956003,0.332222154,-159.6876444,0
1271,23,150,2,1,0.5,0.5,0.5,1,2,1.386294361,-0.519860385,-0.519860385,0.693147181,0.909484305,0.441089455,0.441089455,0.44272739,0.969948554,1.988234094,1.148100857,-0.449746485,-0.449746485,0.569663182,-158.9992421,0
1272,24,150,2,1,0.5,0.5,0.5,1,2,1.386294361,0.519860385,0,0.693147181,0.754907304,0.246665623,0.246665623,0.379969693,1.01668703,1.984238942,1.393703813,-0.387109621,-0.387109621,1.069080001,-123.5347763,0
1273,25,150,3,1,0.5,0.5,0.5,1,2,0.693147181,0,0,0.34657359,0.546730413,0.221513995,0.221513995,0.299040947,0.90928726,1.534896409,0.525995691,-0.138256724,-0.138256724,0.260877373,-155.4493635,0
1274,26,150,3,1,0.5,0.5,0.5,1,2,0.693147181,0.259930193,0.259930193,0.34657359,1.021665655,0.521382981,0.521382981,0.446805525,1.140003948,1.718528489,0.789490132,0.413785079,0.413785079,0.239124725,-182.7700399,0
1275,27,150,3,1,0.5,0.5,0.5,1,2,0.693147181,-0.259930193,-0.259930193,0.34657359,0.955190409,0.500938976,0.500938976,0.479864995,0.417843259,0.976595719,0.644831527,-0.147266971,-0.147266971,0.408257545,-184.2085332,0
1276,28,150,3,1,0.5,0.5,0.5,1,2,0.693147181,0.259930193,0,0.34657359,1.447747988,0.730405063,0.730405063,0.616961389,1.174544424,1.856351105,0.971724081,0.330421622,0.330421622,0.486506716,-205.371202,0
1277,29,150,4,1,0.5,0.5,0.5,1,2,0.138629436,0,0,0.069314718,0.775373596,0.415074402,0.415074402,0.450287117,-0.722982342,0.717062601,0.176893495,0.042018788,0.042018788,0.113239404,-220.4041182,0
1278,30,150,4,1,0.5,0.5,0.5,1,2,0.138629436,0.051986039,0.051986039,0.069314718,1.088123494,0.548573964,0.548573964,0.640017276,0.941213599,1.062540789,0.341206649,0.120924997,0.120924997,0.250435488,-260.0116238,0
1279,31,150,4,1,0.5,0.5,0.5,1,2,0.138629436,-0.051986039,-0.051986039,0.069314718,0.87633395,0.38663108,0.38663108,0.449820931,0.418627637,0.568484301,0.190687204,-0.090174753,-0.090174753,0.073046563,-247.2631706,0
1280,32,150,4,1,0.5,0.5,0.5,1,2,0.138629436,0.051986039,0,0.069314718,1.208420953,0.543105312,0.543105312,0.46749684,0.863800621,0.854719103,0.26046839,0.14443197,0.14443197,0.211807339,-239.9751243,0
1281,33,150,1,1,-0.5,-0.5,0.5,1,2,0,0,0,0,112.6422446,46.05791964,46.05791964,372.7685298,0.224442467,0.505313428,114.2491758,135.3411956,135.3411956,249.3940177,-433.699926,0
1282,34,150,1,1,-0.5,-0.5,0.5,1,2,0,0,0,0,602.2420511,-616.4184991,-616.4184991,630.9289945,0.002855619,0.167737778,68.54565661,-35.4253271,-35.4253271,183.912966,-462.2967095,0
1283,35,150,1,1,-0.5,-0.5,0.5,1,2,0,0,0,0,3251.075681,-1940.024289,-1940.024289,2482.874561,-0.299088068,0.262134666,747.0674532,403.5408595,403.5408595,1203.338659,-455.7254653,0
1284,36,150,1,1,-0.5,-0.5,0.5,1,2,0,0,0,0,3173.631245,-1161.780459,-1161.780459,1384.319232,0.869384429,-0.221735245,1002.029947,1.915653063,1.915653063,861.9644365,-416.3732081,0
1285,37,150,2,1,-0.5,-0.5,0.5,1,2,1.386294361,0,0,0.693147181,1.282663282,-0.602880634,-0.602880634,0.57763623,0.950203032,2.013695998,1.615303019,0.17936321,0.17936321,0.934410343,-160.1195674,0
1286,38,150,2,1,-0.5,-0.5,0.5,1,2,1.386294361,0.519860385,0.519860385,0.693147181,1.093429754,-0.557631198,-0.557631198,0.561549363,1.242626661,1.668994763,1.454905553,0.380967188,0.380967188,0.848084061,-157.0044966,0
1287,39,150,2,1,-0.5,-0.5,0.5,1,2,1.386294361,-0.519860385,-0.519860385,0.693147181,0.686791854,-0.324079498,-0.324079498,0.418674019,0.722854568,1.653676859,1.087213591,-0.236125244,-0.236125244,0.512442857,-146.4719227,0
1288,40,150,2,1,-0.5,-0.5,0.5,1,2,1.386294361,0.519860385,0,0.693147181,0.947249798,-0.566184913,-0.566184913,0.581913317,1.018112087,2.004452758,1.609468647,-0.045943999,-0.045943999,0.53073065,-147.5804126,0
1289,41,150,3,1,-0.5,-0.5,0.5,1,2,0.693147181,0,0,0.34657359,1.20598606,-0.582924688,-0.582924688,0.50293166,1.099565269,1.577781292,0.931173006,0.114073054,0.114073054,0.418651579,-189.5867268,0
1290,42,150,3,1,-0.5,-0.5,0.5,1,2,0.693147181,0.259930193,0.259930193,0.34657359,1.131573124,-0.570839007,-0.570839007,0.606874663,1.272075469,1.361998625,0.784405676,0.273470551,0.273470551,0.392486993,-222.1948769,0
1291,43,150,3,1,-0.5,-0.5,0.5,1,2,0.693147181,-0.259930193,-0.259930193,0.34657359,1.18977393,-0.503024188,-0.503024188,0.422452491,0.8006487,1.503891953,1.133935297,-0.32506356,-0.32506356,0.259552441,-186.1739412,0
1292,44,150,3,1,-0.5,-0.5,0.5,1,2,0.693147181,0.259930193,0,0.34657359,0.976069914,-0.507082663,-0.507082663,0.551816925,0.936578732,1.801818842,0.91126052,0.20620733,0.20620733,0.277524764,-205.0835317,0
1293,45,150,4,1,-0.5,-0.5,0.5,1,2,0.138629436,0,0,0.069314718,1.030015989,-0.558509288,-0.558509288,0.606982064,0.864190519,0.530821584,0.14778961,-0.064910315,-0.064910315,0.128395255,-264.3686465,0
1294,46,150,4,1,-0.5,-0.5,0.5,1,2,0.138629436,0.051986039,0.051986039,0.069314718,1.147466685,-0.63615382,-0.63615382,0.620431888,1.014751928,1.078325515,0.121244443,-0.0142678,-0.0142678,0.071243144,-269.0067475,0
1295,47,150,4,1,-0.5,-0.5,0.5,1,2,0.138629436,-0.051986039,-0.051986039,0.069314718,0.98989492,-0.566274058,-0.566274058,0.571963713,0.083582019,0.694604878,0.201314415,-0.169176004,-0.169176004,0.142168262,-242.1247341,0
1296,48,150,4,1,-0.5,-0.5,0.5,1,2,0.138629436,0.051986039,0,0.069314718,0.848629112,-0.388102142,-0.388102142,0.453860536,0.610069099,0.033113158,0.091695295,0.077386426,0.077386426,0.065310427,-251.6624561,0
1297,1,150,1,1,0,0,0.5,1,2,0,0,0,0,23.10998729,2.642580697,2.642580697,13.47472625,-1.595987613,-0.524167598,3.386608375,-0.589384854,-0.589384854,4.125645755,-537.5309233,0
1298,2,150,1,1,0,0,0.5,1,2,0,0,0,0,18.33128518,-0.598635378,-0.598635378,5.663631473,-0.696251858,-0.601272121,2.597253638,-0.215711332,-0.215711332,2.499411306,-506.0679961,0
1299,3,150,1,1,0,0,0.5,1,2,0,0,0,0,27.58015529,17.63694704,17.63694704,26.73173057,0.325916407,1.267986388,3.324570969,0.618104489,0.618104489,2.686020305,-593.8134352,0
1300,4,150,1,1,0,0,0.5,1,2,0,0,0,0,20.30296774,7.345797793,7.345797793,9.524467657,0.656234351,0.350957257,3.02959991,-0.622647813,-0.622647813,3.137230085,-505.8831708,0
1301,5,150,2,1,0,0,0.5,1,2,1.386294361,0,0,0.693147181,1362.870833,-961.0676863,-961.0676863,677.7280481,0.942749341,1.773362299,2499.240708,-1494.386794,-1494.386794,913.6772076,-254.6129646,0
1302,6,150,2,1,0,0,0.5,1,2,1.386294361,0.519860385,0.519860385,0.693147181,190.8211101,-390.8336902,-390.8336902,800.4930557,1.223885374,1.623229731,97.10978934,-150.1409939,-150.1409939,674.2018819,-292.594805,0
1303,7,150,2,1,0,0,0.5,1,2,1.386294361,-0.519860385,-0.519860385,0.693147181,58.54182915,-68.78011242,-68.78011242,280.3681379,0.760650435,1.617885134,81.41032297,-141.3867991,-141.3867991,554.1327948,-262.9283667,0
1304,8,150,2,1,0,0,0.5,1,2,1.386294361,0.519860385,0,0.693147181,880.0435131,-169.6956048,-169.6956048,32.72182792,0.981830343,1.984684999,1426.413164,-16.0134882,-16.0134882,40.12005503,-250.8549404,0
1305,9,150,3,1,0,0,0.5,1,2,0.693147181,0,0,0.34657359,5019.434221,2588.608901,2588.608901,1376.847694,0.920264302,1.675243194,3830.084082,2393.649881,2393.649881,1555.581952,-376.9377104,0
1306,10,150,3,1,0,0,0.5,1,2,0.693147181,0.259930193,0.259930193,0.34657359,10000.44826,455.5737764,455.5737764,13698.29312,1.314345116,1.016669036,10228.42618,4131.736846,4131.736846,7505.469164,-384.3670344,0
1307,11,150,3,1,0,0,0.5,1,2,0.693147181,-0.259930193,-0.259930193,0.34657359,7018.374431,3159.579358,3159.579358,7306.421251,0.090198973,0.565678195,4852.383247,-623.1354636,-623.1354636,5223.712942,-359.5084664,0
1308,12,150,3,1,0,0,0.5,1,2,0.693147181,0.259930193,0,0.34657359,155.0869513,-238.3743187,-238.3743187,658.1645238,0.607656025,1.754965676,99.93574976,-116.038107,-116.038107,457.6466966,-349.828594,0
1309,13,150,4,1,0,0,0.5,1,2,0.138629436,0,0,0.069314718,0.861770741,-0.158649134,-0.158649134,0.537584122,-0.218351862,0.56673954,0.034076424,-0.06015592,-0.06015592,0.219530837,-320.9787984,0
1310,14,150,4,1,0,0,0.5,1,2,0.138629436,0.051986039,0.051986039,0.069314718,0.992395634,-0.154391341,-0.154391341,0.587586402,0.903143992,1.114745437,0.125408721,-0.04225273,-0.04225273,0.016352808,-348.7129692,0
1311,15,150,4,1,0,0,0.5,1,2,0.138629436,-0.051986039,-0.051986039,0.069314718,0.801805567,0.089133896,0.089133896,0.495849174,0.098048136,0.753122363,0.023760843,-0.027068956,-0.027068956,0.030837806,-329.2677414,0
1312,16,150,4,1,0,0,0.5,1,2,0.138629436,0.051986039,0,0.069314718,0.858884387,0.069578794,0.069578794,0.601771525,1.066709688,0.590021874,0.103399816,0.047123326,0.047123326,0.310229196,-319.1123228,0
1313,17,150,1,1,0.5,0.5,0.5,1,2,0,0,0,0,20.40205693,16.54048685,16.54048685,17.63379401,-0.603357769,0.162469867,2.19133182,0.136652203,0.136652203,3.076278816,-494.012308,0
1314,18,150,1,1,0.5,0.5,0.5,1,2,0,0,0,0,24.32693411,14.54379091,14.54379091,12.09774016,1.476798032,0.552404722,4.273191624,1.582509506,1.582509506,3.243750206,-450.5412854,0
1315,19,150,1,1,0.5,0.5,0.5,1,2,0,0,0,0,11.83952744,3.133046376,3.133046376,8.180539785,-0.694154894,-0.263809551,3.581984878,-0.021609396,-0.021609396,2.063335894,-483.8874576,0
1316,20,150,1,1,0.5,0.5,0.5,1,2,0,0,0,0,12.19953709,7.043644768,7.043644768,11.22516354,-0.225794595,-0.26530457,2.000086052,-0.449828018,-0.449828018,2.822987788,-503.9030506,0
1317,21,150,2,1,0.5,0.5,0.5,1,2,1.386294361,0,0,0.693147181,686.8127024,829.2491275,829.2491275,1001.225483,0.823816004,1.823709277,500.3723489,650.7218911,650.7218911,991.1004725,-216.8343558,0
1318,22,150,2,1,0.5,0.5,0.5,1,2,1.386294361,0.519860385,0.519860385,0.693147181,1643.604484,1729.325858,1729.325858,1907.928219,1.214177428,1.736559674,1791.03563,2331.775757,2331.775757,3710.731871,-236.0149403,0
1319,23,150,2,1,0.5,0.5,0.5,1,2,1.386294361,-0.519860385,-0.519860385,0.693147181,3090.716174,3987.586819,3987.586819,5998.296303,1.019425336,1.84740266,1914.714312,466.1991675,466.1991675,2756.72459,-277.889969,0
1320,24,150,2,1,0.5,0.5,0.5,1,2,1.386294361,0.519860385,0,0.693147181,301.0411311,-98.20405543,-98.20405543,32.03561152,0.943471596,1.872654567,668.3371374,-425.2786325,-425.2786325,315.5962284,-204.5355694,0
1321,25,150,3,1,0.5,0.5,0.5,1,2,0.693147181,0,0,0.34657359,1934.722727,739.2731675,739.2731675,282.4831634,0.825335312,1.018829848,1736.192732,46.49054548,46.49054548,180.3014817,-321.6804641,0
1322,26,150,3,1,0.5,0.5,0.5,1,2,0.693147181,0.259930193,0.259930193,0.34657359,718.6284997,-676.0738306,-676.0738306,1322.476293,1.220512951,1.269742452,1270.144896,-1882.285472,-1882.285472,3321.465608,-298.2259647,0
1323,27,150,3,1,0.5,0.5,0.5,1,2,0.693147181,-0.259930193,-0.259930193,0.34657359,3463.817526,4881.827734,4881.827734,6891.582133,0.416931146,0.914510399,1035.175694,1229.697711,1229.697711,3033.607407,-332.9250458,0
1324,28,150,3,1,0.5,0.5,0.5,1,2,0.693147181,0.259930193,0,0.34657359,413.4237169,-14.90972301,-14.90972301,8.951535858,0.872311791,1.48602266,390.9070191,-198.7980219,-198.7980219,192.9650803,-279.5304631,0
1325,29,150,4,1,0.5,0.5,0.5,1,2,0.138629436,0,0,0.069314718,1.290140829,0.696145746,0.696145746,0.580892542,0.233165193,0.34999962,0.186672433,0.10342547,0.10342547,0.057302865,-284.1204289,0
1326,30,150,4,1,0.5,0.5,0.5,1,2,0.138629436,0.051986039,0.051986039,0.069314718,1.06530511,0.513801392,0.513801392,0.436011236,0.742001972,1.027322094,0.124239831,0.039670416,0.039670416,0.012666989,-272.2500097,0
1327,31,150,4,1,0.5,0.5,0.5,1,2,0.138629436,-0.051986039,-0.051986039,0.069314718,1.086381479,0.526846595,0.526846595,0.576426176,-1.134476926,-0.643203774,0.165625541,-0.096190127,-0.096190127,0.194608817,-294.6087128,0
1328,32,150,4,1,0.5,0.5,0.5,1,2,0.138629436,0.051986039,0,0.069314718,1.530935537,0.711696591,0.711696591,0.60806453,0.350688662,0.538582897,0.266237172,-0.02892476,-0.02892476,0.179086848,-302.1518396,0
1329,33,150,1,1,-0.5,-0.5,0.5,1,2,0,0,0,0,19.47208173,-10.13078108,-10.13078108,11.48617462,1.295521159,-1.452555962,2.304562093,0.043865342,0.043865342,3.824118009,-499.6063963,0
1330,34,150,1,1,-0.5,-0.5,0.5,1,2,0,0,0,0,11.31273998,-7.57217052,-7.57217052,11.4608367,0.73708034,-0.463271695,2.390647193,0.082287514,0.082287514,2.783409445,-477.3495463,0
1331,35,150,1,1,-0.5,-0.5,0.5,1,2,0,0,0,0,8.295902789,-7.102564803,-7.102564803,10.75235822,0.071387388,-0.416386382,1.59608268,0.444060577,0.444060577,3.954213628,-445.0528763,0
1332,36,150,1,1,-0.5,-0.5,0.5,1,2,0,0,0,0,11.47351049,-4.8882433,-4.8882433,7.124579256,-0.971606259,0.08460918,2.198601964,-0.112934763,-0.112934763,2.408252188,-475.0320799,0
1333,37,150,2,1,-0.5,-0.5,0.5,1,2,1.386294361,0,0,0.693147181,129.7144118,-44.94940561,-44.94940561,15.57613405,1.04233841,1.927737197,167.4588947,10.71438998,10.71438998,29.67522552,-222.0220011,0
1334,38,150,2,1,-0.5,-0.5,0.5,1,2,1.386294361,0.519860385,0.519860385,0.693147181,47.33287359,-74.01084978,-74.01084978,151.7476231,1.107967796,1.829768325,52.90436751,1.905904472,1.905904472,120.1321267,-252.550329,0
1335,39,150,2,1,-0.5,-0.5,0.5,1,2,1.386294361,-0.519860385,-0.519860385,0.693147181,1232.726474,-1960.519068,-1960.519068,3302.960058,0.84088863,1.642149113,1815.094626,-2644.80702,-2644.80702,4232.675279,-243.1392564,0
1336,40,150,2,1,-0.5,-0.5,0.5,1,2,1.386294361,0.519860385,0,0.693147181,468.8891084,-547.6254767,-547.6254767,641.7358847,0.974724161,1.912676941,280.3772788,-301.2648081,-301.2648081,338.5291959,-263.8765786,0
1337,41,150,3,1,-0.5,-0.5,0.5,1,2,0.693147181,0,0,0.34657359,847.5839967,-399.4621544,-399.4621544,188.264542,1.062495055,1.167460398,570.46065,3.676129936,3.676129936,109.6837228,-333.1854344,0
1338,42,150,3,1,-0.5,-0.5,0.5,1,2,0.693147181,0.259930193,0.259930193,0.34657359,1727.010359,-2374.753661,-2374.753661,3265.443622,1.222923448,1.288601374,395.9137707,-357.8163676,-357.8163676,950.9494761,-340.9576245,0
1339,43,150,3,1,-0.5,-0.5,0.5,1,2,0.693147181,-0.259930193,-0.259930193,0.34657359,1217.737681,2074.95442,2074.95442,3674.924192,0.776817159,0.955031981,2207.661752,3237.61504,3237.61504,4849.221421,-340.2155145,0
1340,44,150,3,1,-0.5,-0.5,0.5,1,2,0.693147181,0.259930193,0,0.34657359,33.42596794,202.6781099,202.6781099,1228.938372,1.08534971,1.175817614,660.5625797,826.6785402,826.6785402,1276.160395,-336.9393352,0
1341,45,150,4,1,-0.5,-0.5,0.5,1,2,0.138629436,0,0,0.069314718,0.806587097,-0.44400337,-0.44400337,0.53054622,0.136017773,1.342644746,0.217163975,-0.02309988,-0.02309988,0.17156918,-260.8730564,0
1342,46,150,4,1,-0.5,-0.5,0.5,1,2,0.138629436,0.051986039,0.051986039,0.069314718,1.090823738,-0.43727295,-0.43727295,0.506264041,1.577426693,-0.158254941,0.265329766,0.148793179,0.148793179,0.133827031,-295.3353341,0
1343,47,150,4,1,-0.5,-0.5,0.5,1,2,0.138629436,-0.051986039,-0.051986039,0.069314718,0.748444603,-0.350608303,-0.350608303,0.516805143,0.331500698,-0.148596768,0.107029643,0.138349122,0.138349122,0.178833447,-280.4824554,0
1344,48,150,4,1,-0.5,-0.5,0.5,1,2,0.138629436,0.051986039,0,0.069314718,0.977104689,-0.471814674,-0.471814674,0.494613522,0.238695884,0.466282472,0.214730058,0.100008305,0.100008305,0.046577838,-282.1983067,0
1345,1,150,1,1,0,0,0.5,1,2,0,0,0,0,13.97437798,-0.55479958,-0.55479958,2.024279135,1.431285345,-0.013530601,1.755586652,0.029839977,0.029839977,1.565868739,-452.5614254,0
1346,2,150,1,1,0,0,0.5,1,2,0,0,0,0,14.84113325,-2.337818649,-2.337818649,10.38854158,-0.240699664,-1.412321021,3.694566357,-1.01459313,-1.01459313,3.382282544,-488.5977153,0
1347,3,150,1,1,0,0,0.5,1,2,0,0,0,0,10.33607375,-1.045758237,-1.045758237,14.32075223,0.075276419,0.356250705,2.828936262,-0.698414869,-0.698414869,3.816167827,-494.6935596,0
1348,4,150,1,1,0,0,0.5,1,2,0,0,0,0,21.20317698,7.300706695,7.300706695,15.95578794,0.073670805,-1.068884646,2.311054254,0.056176916,0.056176916,3.702798773,-557.071199,0
1349,5,150,2,1,0,0,0.5,1,2,1.386294361,0,0,0.693147181,1.093252467,0.002693863,0.002693863,0.512567269,0.912019676,1.870536641,1.549595078,-0.179793228,-0.179793228,0.964032721,-192.8604978,0
1350,6,150,2,1,0,0,0.5,1,2,1.386294361,0.519860385,0.519860385,0.693147181,0.824715231,-0.036926532,-0.036926532,0.503548816,1.04349528,1.774740205,1.293647661,0.449729455,0.449729455,0.944319787,-185.672866,0
1351,7,150,2,1,0,0,0.5,1,2,1.386294361,-0.519860385,-0.519860385,0.693147181,1.012442411,0.029593118,0.029593118,0.446828856,0.68494334,1.510754106,1.638384039,-0.240910619,-0.240910619,0.773404688,-184.3202038,0
1352,8,150,2,1,0,0,0.5,1,2,1.386294361,0.519860385,0,0.693147181,0.912917798,-0.101263104,-0.101263104,0.39195141,1.016721247,1.989732752,1.242575619,0.021329729,0.021329729,0.451007422,-198.1487641,0
1353,9,150,3,1,0,0,0.5,1,2,0.693147181,0,0,0.34657359,0.84334134,-0.068274415,-0.068274415,0.656387312,0.970740165,1.582109174,0.677364788,-0.136518513,-0.136518513,0.625919115,-250.1501728,0
1354,10,150,3,1,0,0,0.5,1,2,0.693147181,0.259930193,0.259930193,0.34657359,1.01286369,-0.040883545,-0.040883545,0.448733786,1.131206913,1.30127855,0.632082801,0.189698652,0.189698652,0.276343732,-262.4160664,0
1355,11,150,3,1,0,0,0.5,1,2,0.693147181,-0.259930193,-0.259930193,0.34657359,1.168876528,0.132087479,0.132087479,0.419418435,0.369077355,1.153454809,0.803690788,-0.183634371,-0.183634371,0.16707479,-264.3359175,0
1356,12,150,3,1,0,0,0.5,1,2,0.693147181,0.259930193,0,0.34657359,1.159919756,-0.07599646,-0.07599646,0.504476719,0.690972253,1.512984007,1.053873547,-0.012355454,-0.012355454,0.402197209,-248.0860103,0
1357,13,150,4,1,0,0,0.5,1,2,0.138629436,0,0,0.069314718,1.127871859,-0.066940843,-0.066940843,0.644542533,0.628261435,0.846046541,0.181265218,-0.055429312,-0.055429312,0.391069255,-318.5701246,0
1358,14,150,4,1,0,0,0.5,1,2,0.138629436,0.051986039,0.051986039,0.069314718,0.876877032,-0.1237346,-0.1237346,0.5060748,0.80083643,0.07622991,0.137800773,0.001048296,0.001048296,0.109291143,-303.1576498,0
1359,15,150,4,1,0,0,0.5,1,2,0.138629436,-0.051986039,-0.051986039,0.069314718,0.892660005,-0.002049102,-0.002049102,0.582708393,-0.716801259,-0.001662505,0.1643044,-0.160541297,-0.160541297,0.17185735,-311.7587207,0
1360,16,150,4,1,0,0,0.5,1,2,0.138629436,0.051986039,0,0.069314718,1.177097533,0.070683571,0.070683571,0.461598762,0.465796748,0.932564406,0.353006288,0.106992079,0.106992079,0.032428074,-311.0065359,0
1361,17,150,1,1,0.5,0.5,0.5,1,2,0,0,0,0,27.74266178,17.4489113,17.4489113,15.9818452,-0.60034269,0.18263908,2.282313468,0.086698365,0.086698365,2.817729087,-522.7407342,0
1362,18,150,1,1,0.5,0.5,0.5,1,2,0,0,0,0,49.10826125,37.31254581,37.31254581,33.05978532,0.467126578,0.006305463,4.346589886,-0.072724587,-0.072724587,6.460248099,-474.6970874,0
1363,19,150,1,1,0.5,0.5,0.5,1,2,0,0,0,0,28.02676744,12.64608786,12.64608786,10.76941009,0.930078053,0.318737702,3.449972319,0.327002666,0.327002666,2.761308707,-498.3696145,0
1364,20,150,1,1,0.5,0.5,0.5,1,2,0,0,0,0,30.3489627,26.47350612,26.47350612,26.25303179,-0.475576319,0.204417816,4.397759292,1.704501954,1.704501954,8.216369078,-419.5943715,0
1365,21,150,2,1,0.5,0.5,0.5,1,2,1.386294361,0,0,0.693147181,1.042417331,0.429999889,0.429999889,0.376308503,1.078802773,2.090735918,1.474627824,-0.152308206,-0.152308206,0.651555204,-143.1695553,0
1366,22,150,2,1,0.5,0.5,0.5,1,2,1.386294361,0.519860385,0.519860385,0.693147181,0.856624515,0.438567639,0.438567639,0.501754212,1.158462778,1.878856795,1.110839584,0.378738192,0.378738192,0.559436651,-172.8485969,0
1367,23,150,2,1,0.5,0.5,0.5,1,2,1.386294361,-0.519860385,-0.519860385,0.693147181,1.372437256,0.663737144,0.663737144,0.54524566,0.699894415,1.498782163,2.3365097,-0.588717349,-0.588717349,1.05939149,-139.4167666,0
